"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY","genomeSize","GenomeSizeMethod","subclade","PClade"
5082,12493,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-1.291117,-80.34429,300,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
5508,12494,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-1.49,-79.31,20,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
5601,12495,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.161478,-80.170575,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
6092,12496,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.202778,-80.116667,740,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
6094,12497,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.556111,-80.2075,30,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
6215,12498,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.8,-79.933333,1,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
6381,12499,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-1.529,-80.79,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
6451,12500,NA,NA,NA,"Knapp, S","14.1.2005",-0.444015,-79.541439,30,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
71751,12501,NA,NA,NA,"Knapp, S","0.0.2013",-2.35,-80.2833,80,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
71752,12502,NA,NA,NA,"Knapp, S","0.0.2013",-0.866666,-79.9333,40,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
72482,12503,NA,NA,NA,"Darwin, SC","0.0.2002",-0.694333,-90.22133,13,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.96","FCM","Tomato",""
1886,12504,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.55181,-76.675858,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2059,12505,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.97622,-76.759935,762,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2080,12506,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.606445,-78.434288,487,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2193,12507,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.023333,-76.636667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2194,12508,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.107518,-79.024875,91,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2198,12509,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.241655,-79.470638,45,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2199,12510,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.472673,-79.91764,22,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2258,12511,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.037332,-76.869593,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2262,12512,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.61676,-77.233808,30,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2267,12513,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-10.067873,-78.15588,60,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2274,12514,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.7811,-80.9707,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
22913,12515,NA,NA,NA,"Knapp, S","0.0.2004",-5.133333,-78.916667,620,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2383,12516,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.217317,-76.985674,1,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2384,12517,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-14.916667,-74.95,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2412,12518,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.143667,-81.125667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2414,12519,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.316,-79.762667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2415,12520,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.068485,-79.722878,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2416,12521,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-9.5,-77.75,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2419,12522,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.044659,-79.577452,100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2435,12523,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.001306,-78.675532,2200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2450,12524,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.574448,-81.269955,180,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
27633,12525,NA,NA,NA,"Knapp, S","0.4.2007",-13,-72.05,2700,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
27645,12526,NA,NA,NA,"Knapp, S","0.4.2007",-5.283333,-78.766667,600,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2825,12527,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-10.933768,-77.021997,650,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2835,12528,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.50796,-80.636552,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2848,12529,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.955833,-79.238667,300,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2866,12530,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.067,-76.1217,5,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
2892,12531,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.884167,-76.437167,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3132,12532,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.942645,-80.566765,260,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3313,12533,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.559627,-80.450075,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3324,12534,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.78366,-80.626338,320,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
33404,12535,NA,NA,NA,"Knapp, S","0.9.2008",-13.4733,-76.1871,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3354,12536,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.468792,-80.334707,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3355,12537,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.20683,-80.084028,180,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
33611,12538,NA,NA,NA,"Knapp, S","0.9.2008",-5.308793,-79.28335,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
33613,12539,NA,NA,NA,"Knapp, S","0.9.2008",-6.15296,-80.237358,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
33615,12540,NA,NA,NA,"Knapp, S","0.9.2008",-5.928,-78.672333,680,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3362,12541,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.47144,-80.458097,100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3364,12542,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.5,-80.666667,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3627,12543,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.153123,-78.473347,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3644,12544,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.833333,-78.583333,600,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
3810,12545,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.528431,-81.053604,200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
4023,12547,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.054874,-79.05566,950,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
4418,12548,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.65,-79.75,700,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
4523,12549,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-14.117778,-75.759444,412,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
4779,12550,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.82,-79.229,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
4881,12551,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.358833,-76.807833,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
4898,12552,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-13.0212,-76.1226,1500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5042,12553,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-15.676167,-73.563333,150,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5047,12554,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.557895,-76.555795,100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5240,12555,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.25027,-78.657345,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5269,12556,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-16.389669,-73.250282,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5272,12557,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.690293,-79.464351,180,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5454,12558,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.67603,-79.073232,1200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5462,12559,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.25373,-77.41657,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5487,12560,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.067242,-77.14087,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5597,12561,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.474505,-78.817365,1140,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
5639,12562,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.47477,-78.155608,1100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
6099,12563,NA,NA,NA,"Knapp, S","0.6.2004",-17,-71.833333,600,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
6242,12564,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-9.15697,-78.300107,223,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
6446,12565,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.5,-75.916667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
65208,12566,NA,NA,NA,"Knapp, S","0.2.2012",-15.4,-74.6,195,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
71485,12567,NA,NA,NA,"Knapp, S","0.0.2013",-7.641917,-79.00967,672,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
74972,12568,NA,NA,NA,"Knapp, S","0.2.2014",-11.67317,-76.90483,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
74974,12569,NA,NA,NA,"Knapp, S","0.2.2014",-14.355,-75.66901,300,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
75879,12570,NA,NA,NA,"Knapp, S","0.0.2014",-10.36186,-77.25261,750,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
95357,12571,NA,NA,NA,"Knapp, S","0.5.2014",-7.423722,-78.92475,1370,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
95413,12572,NA,NA,NA,"Knapp, S","0.6.2014",-7.661389,-79.33419,94,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
98900,12573,NA,NA,NA,"Knapp, S","0.0.2015",-12.46667,-71.56667,1719,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,24,"Potato","PER","Peru","1.96","FCM","Tomato",""
118525,12671,NA,NA,NA,"Knapp, S","0.10.2016",-2.955833,-78.34139,1395,"savanillense","savanillense","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.41","LocoGSE","Pteroidea",""
19297,12672,NA,NA,NA,"Knapp, S","0.0.2007",-3.6555,-79.273056,2910,"savanillense","savanillense","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.41","LocoGSE","Pteroidea",""
24612,12673,NA,NA,NA,"Knapp, S","0.0.2001",-4.083333,-79.166667,2800,"savanillense","savanillense","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.41","LocoGSE","Pteroidea",""
66022,12674,NA,NA,NA,"Knapp, S","0.12.2013",-6.0725,-78.3575,2710,"savanillense","savanillense","nongeophyte",NA,24,"Potato","PER","Peru","2.41","LocoGSE","Pteroidea",""
70854,12675,NA,NA,NA,"Cueva, M","19.11.2009",-6.882644,-77.59764,2900,"savanillense","savanillense","nongeophyte",NA,24,"Potato","PER","Peru","2.41","LocoGSE","Pteroidea",""
75219,12676,NA,NA,NA,"Cueva, M","0.11.2014",-10.27183,-75.50983,1895,"savanillense","savanillense","nongeophyte",NA,24,"Potato","PER","Peru","2.41","LocoGSE","Pteroidea",""
161857,12717,NA,NA,NA,"Knapp, S","0.12.2019",19.98176,-97.72126,1119,"skutchii","skutchii","nongeophyte",NA,24,"Potato","MEX","Mexico","1.14","LocoGSE","Anarrhichomenum",""
161858,12718,NA,NA,NA,"Knapp, S","0.12.2019",19.98559,-97.69139,819,"skutchii","skutchii","nongeophyte",NA,24,"Potato","MEX","Mexico","1.14","LocoGSE","Anarrhichomenum",""
122490,12719,NA,NA,NA,"Granados-Tochoy, JC","1.1.2005",2.255499,-75.67003,700,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","COL","Colombia","1.5","LocoGSE","Anarrhichomenum",""
124041,12720,NA,NA,NA,"V̩lez, C","1.1.1994",4.3581,-75.64405,1920,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","COL","Colombia","1.5","LocoGSE","Anarrhichomenum",""
125234,12721,NA,NA,NA,NA,"0.0.0",5.084692,-75.39146,3000,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","COL","Colombia","1.5","LocoGSE","Anarrhichomenum",""
139183,12722,NA,NA,NA,"Tepe, EJ","0.10.2018",0.166667,-78.36667,2200,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.5","LocoGSE","Anarrhichomenum",""
19310,12723,NA,NA,NA,NA,"0.0.0",-1.405861,-78.411167,2280,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.5","LocoGSE","Anarrhichomenum",""
19337,12724,NA,NA,NA,NA,"0.0.0",-0.000222,-78.544139,2700,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.5","LocoGSE","Anarrhichomenum",""
26772,12725,NA,NA,NA,"Knapp, S","0.0.1987",-1.25,-78.783333,3150,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.5","LocoGSE","Anarrhichomenum",""
26774,12726,NA,NA,NA,NA,"0.0.0",-0.05,-78.666667,2700,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.5","LocoGSE","Anarrhichomenum",""
53290,12727,NA,NA,NA,"Tepe, EJ","0.1.2009",-0.585833,-77.884444,2100,"sodiroi","sodiroi","nongeophyte",NA,24,"Potato","ECU","Ecuador","1.5","LocoGSE","Anarrhichomenum",""
161659,13101,NA,NA,NA,"Knapp, S","0.10.2019",-15.53333,-67.35,650,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.63","FCM","Basarthrum",""
24607,13102,NA,NA,NA,NA,"0.0.0",-16.337262,-67.82499,0,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.63","FCM","Basarthrum",""
35404,13103,NA,NA,NA,"Knapp, S","0.0.2006",-14.37502,-68.2522,1297,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.63","FCM","Basarthrum",""
35412,13104,NA,NA,NA,"Knapp, S","0.0.2006",-16.20305,-67.26625,1155,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.63","FCM","Basarthrum",""
112078,13105,NA,NA,NA,"Correll, DS","0.0.1962",4.933859,-74.43444,1600,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","COL","Colombia","2.63","FCM","Basarthrum",""
112233,13106,NA,NA,NA,"Correll, DS","0.0.1962",1.209976,-76.80697,1600,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","COL","Colombia","2.63","FCM","Basarthrum",""
7992,13107,NA,NA,NA,"Knapp, S","0.0.2000",10.304167,-84.811111,1500,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","CRI","Costa Rica","2.63","FCM","Basarthrum",""
26830,13108,NA,NA,NA,"Nee, M","0.0.1997",-1.616667,-80.833333,20,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.63","FCM","Basarthrum",""
26833,13109,NA,NA,NA,"Knapp, S","0.0.0",-2.166667,-79.833333,100,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.63","FCM","Basarthrum",""
9196,13110,NA,NA,NA,"Knapp, S","0.0.2002",17.160694,-89.658397,0,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","GTM","Guatemala","2.63","FCM","Basarthrum",""
7754,13111,NA,NA,NA,"Nee, M","0.0.1995",15.416667,-85.783333,635,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","HND","Honduras","2.63","FCM","Basarthrum",""
7759,13112,NA,NA,NA,"Nee, M","0.0.1995",17.266667,-93.016667,750,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","MEX","Mexico","2.63","FCM","Basarthrum",""
132554,13113,NA,NA,NA,"Orejuela, A","1.6.2017",-8.354639,-76.73242,1007,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
15189,13114,NA,NA,NA,"Knapp, S","0.0.2005",-5.683333,-77.65,1000,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
22212,13115,NA,NA,NA,"Knapp, S","0.0.2014",-6.6,-76.166667,250,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
23277,13117,NA,NA,NA,NA,"0.0.0",-10.066667,-71.1,300,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
23278,13118,NA,NA,NA,"Knapp, S","0.0.2014",-10.2,-70.95,190,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
23279,13119,NA,NA,NA,"Knapp, S","0.0.2014",-11.900541,-71.367529,400,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
26831,13120,NA,NA,NA,"Ugent, D","0.0.1967",-6.471617,-76.404035,250,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
32955,13121,NA,NA,NA,"Knapp, S","0.9.2008",-12.766667,-73.166667,500,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
70935,13122,NA,NA,NA,"Knapp, S","0.0.2014",-12.8837,-73.55174,830,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
71384,13123,NA,NA,NA,"Knapp, S","0.0.0",-11.15082,-75.21364,1309,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
74636,13124,NA,NA,NA,"Knapp, S","0.2.2014",-10.38109,-75.54987,1645,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
75280,13125,NA,NA,NA,"Knapp, S","0.2.2014",-10.706,-75.05,970,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
75310,13126,NA,NA,NA,"Knapp, S","0.2.2014",-8.079888,-76.63074,500,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
75601,13127,NA,NA,NA,"Knapp, S","0.0.2014",-12.11364,-74.0068,460,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
75607,13128,NA,NA,NA,"Knapp, S","0.0.2014",-11.10784,-75.33776,800,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
75608,13129,NA,NA,NA,"Knapp, S","0.0.2014",-12.57235,-73.79683,600,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
75611,13130,NA,NA,NA,"Knapp, S","0.0.2014",-9.074329,-76.08717,500,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
75614,13131,NA,NA,NA,"Knapp, S","0.0.2014",-7.206401,-75.03864,160,"suaveolens","suaveolens","nongeophyte",NA,24,"Potato","PER","Peru","2.63","FCM","Basarthrum",""
