"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY","genomeSize","GenomeSizeMethod","subclade","PClade","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio12","bio13","bio14","bio15","cmimax","cmimean","cmimin","cmirange","gsl","swb","gdd5","CCmean","CCSD","gsMono","range.bio1","range.bio2","range.bio3","range.bio4","range.bio5","range.bio6","range.bio7","range.bio12","range.bio13","range.bio14","range.bio15","range.cmimax","range.cmimean","range.cmimin","range.gdd5","range.cmirange","range.CCmean","range.CCSD","range.gsl","range.swb","Specimens"
95527,10930,NA,NA,NA,"Spooner, DM","0.0.2013",-35.85,-71.6,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",14.25,11.8,0.496,4.221,27.75,4.05000000000004,23.7,1537,352.2,8.6,93.2,315.9,26,-175.1,491,290,-434,3354.2,36.62,19.18,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
95528,10931,NA,NA,NA,"Spooner, DM","0.0.2013",-35.9666,-72.35,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",13.35,10.1,0.486,3.614,25.85,5.15000000000004,20.7,758,164.2,5.8,94.3,126.2,-42.5,-184.1,310.2,266,-688,3041.9,36.42,17.82,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
95529,10932,NA,NA,NA,"Spooner, DM","0.0.2013",-36.0666,-70.5,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",3.65000000000004,10.1,0.393,5.394,18.85,-6.74999999999996,25.6,1254,287.6,17.2,89.8,239.2,4,-149.2,388.4,87,NA,663.7,52.13,23.15,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
95530,10933,NA,NA,NA,"Spooner, DM","0.0.2013",-36.3833,-71.1833,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",7.75000000000004,12.1,0.494,4.644,21.75,-2.64999999999996,24.4,2615,580.5,26.4,86.8,540.4,118.3,-154.4,694.8,345,-302,1301,44.12,17.22,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
95531,10934,NA,NA,NA,"Spooner, DM","0.0.2013",-36.6,-72.1166,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",13.55,11.3,0.499,3.869,27.05,4.35000000000004,22.7,1438,309.7,17,85.9,273.9,20.6,-163.6,437.5,298,-400,3102.5,37.74,18.13,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
95552,10935,NA,NA,NA,"Spooner, DM","0.0.2013",-37.6666,-72.0166,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",11.95,10.3,0.49,3.678,24.05,3.15000000000004,20.9,2130,405.6,44.5,72.9,368.5,84.4,-124,492.5,352,-227,2536.6,42.32,15.93,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
95557,10936,NA,NA,NA,"Spooner, DM","0.0.2013",-37.9,-71.7833,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",8.45000000000004,10.7,0.476,4.173,21.25,-1.24999999999996,22.5,3531,665.6,75,69.9,618.9,195.3,-85,703.8,365,26,1412.2,52.94,14.84,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
96003,10937,NA,NA,NA,"Knapp, S","0.0.2014",-34.57429,-70.25347,1734,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",-0.649999999999962,9,0.368,5.637,13.45,-11.05,24.5,2164,517.9,14.7,97.4,472.3,86.3,-143.3,615.6,0,-309,180.4,70.27,26.22,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
96891,10938,NA,NA,NA,NA,"0.0.0",-35.91666,-70.71666,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",6.15000000000004,11.4,0.433,5.292,21.45,-4.74999999999996,26.2,1507,348.4,14.9,91.7,299.8,17.9,-163.9,463.7,163,-412,1067.4,38.33,18.86,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
96909,10939,NA,NA,NA,"Knapp, S","0.5.2015",-35.94827,-70.60197,0,"etuberosum","etuberosum","rhizomatous",NA,24,"Potato","CHL","Chile",1.64,"FCM","Etuberosum","",5.35000000000004,10.7,0.413,5.351,20.65,-5.24999999999996,25.9,1387,319.6,15.4,91.1,265.3,5.3,-164.8,430.1,137,-495,933.9,38.11,18.67,0.82,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,38
106810,10940,NA,NA,NA,"Tepe, EJ","0.0.2009",4.776111,-75.51194,1970,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",8.25000000000004,7.1,0.886,0.27,12.05,4.05000000000004,8,3246,420.3,149.3,34.1,318.8,170.1,43.8,275,365,234,1192,99.94,0.22,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
125993,10941,NA,NA,NA,NA,"0.0.0",3.970322,-75.6474,2900,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",11.25,7.6,0.85,0.269,15.35,6.45000000000004,8.9,3256,373.7,180.8,26.1,279.2,165.6,58,221.2,365,226,2278.3,92.09,1.8,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
126000,10942,NA,NA,NA,NA,"0.0.0",1.216774,-76.97008,2400,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",13.35,6.9,0.788,0.556,17.65,8.85000000000004,8.8,2956,340.6,178.9,20.7,246.8,137.3,54.3,192.6,365,246,3028.5,95.55,2.63,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
162576,10943,NA,NA,NA,"Knapp, S; Barboza, GE","0.3.2020",1.880472,-75.682,2385,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",12.45,7.8,0.812,0.591,17.25,7.65000000000004,9.6,3483,421.6,153.3,27.1,331.5,191.1,40.6,290.9,365,244,2730.1,96.97,1.13,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
34763,10944,NA,NA,NA,"Knapp, S","0.12.2008",6.533333,-76.316667,1450,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",22.55,5.2,0.857,0.234,25.55,19.45,6.1,5471,631.8,228,29.3,532.6,364.1,142.2,390.5,365,240,6399.3,97.02,0.59,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53319,10945,NA,NA,NA,"Tepe, EJ","0.6.2009",1.3,-78.1,900,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",19.35,4.1,0.838,0.281,21.85,16.95,4.9,9520,1058.4,497.7,19.5,961.2,697.1,399.3,561.9,365,218,5225.1,97.81,0.57,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53328,10946,NA,NA,NA,"Tepe, EJ","2.8.2009",1.08,-77.58,1750,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",12.15,7.3,0.84,0.197,16.65,7.95000000000004,8.7,1504,195,45.4,40.2,86.6,19.6,-66.7,153.3,365,31,2597.3,93.04,1.76,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53332,10947,NA,NA,NA,"Tepe, EJ","0.6.2009",1.476133,-77.534661,1750,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",17.35,6,0.822,0.278,21.55,14.25,7.3,1582,221.8,35.3,45.7,80.7,-3,-103.4,184.1,365,-165,4489.8,87.84,4.6,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53728,10948,NA,NA,NA,"Tepe, EJ","0.12.2009",4.53,-76.07,2000,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",22.25,5.9,0.874,0.148,25.65,18.85,6.8,1315,175.6,56.4,36.9,38.7,-26.1,-84,122.8,365,-386,6305.2,70.82,5.95,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53731,10949,NA,NA,NA,"Tepe, EJ","0.12.2009",5.0842,-76.0046,2285,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",16.45,6.1,0.901,0.165,19.95,13.15,6.8,3394,376,190.3,22.9,257.2,157.3,67.6,189.6,365,217,4166.9,89.21,3.64,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53733,10950,NA,NA,NA,"Tepe, EJ","0.12.2009",2.364,-74.541,2570,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","COL","Colombia",2.25,"LocoGSE","Herpystichum","",25.05,7.9,0.709,0.892,31.65,20.45,11.2,3102,417.3,62,42.8,309.1,118.1,-104,413.1,365,-19,7300.9,74.31,7.41,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
16136,10951,NA,NA,NA,"Bohs, L","0.5.2003",9.819444,-84.458333,1110,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",22.85,5.9,0.696,0.457,28.15,19.75,8.4,3746,641.4,22.7,72.6,528.8,187.7,-101.4,630.1,365,-180,6526.4,77.91,19.95,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
16137,10952,NA,NA,NA,"Bohs, L","0.5.2003",9.755556,-83.783333,1300,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",18.95,7.3,0.697,0.581,24.45,14.05,10.4,4296,543.7,143.2,40.5,436,241.1,-0.7,436.7,365,209,5095.8,93.47,2.95,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
17937,10953,NA,NA,NA,"Bohs, L","0.5.2003",9.375,-83.236108,1700,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",15.65,7.7,0.729,0.609,21.25,10.75,10.5,4317,577.8,129.3,44.2,478.6,253.1,15.3,463.3,365,200,3891.4,88.03,8.24,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
17941,10954,NA,NA,NA,"Bohs, L","0.5.2003",10.066667,-83.983333,1400,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",18.95,6.5,0.683,0.704,24.15,14.65,9.5,4297,515.4,154,35.4,403.4,238.1,11.1,392.2,365,203,5108.4,97.01,1.33,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
17950,10956,NA,NA,NA,"Bohs, L","0.5.2003",10.329167,-84.080556,500,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",22.25,6.1,0.698,0.792,26.85,18.05,8.8,4365,488.4,171,31.1,372.9,242,28.6,344.3,365,195,6307.1,87.35,6.53,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53352,10957,NA,NA,NA,"Tepe, EJ","0.6.2009",10.1,-84.29,1100,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",19.95,7.1,0.686,0.512,26.15,15.75,10.4,3248,485.4,56.2,58.6,355.9,130.7,-91.3,447.2,365,-48,5445,81.94,19.23,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53366,10958,NA,NA,NA,"Tepe, EJ","0.6.2009",10.04,-83.59,1400,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",23.35,6.3,0.727,0.814,27.25,18.65,8.6,4801,484.9,270.5,18.6,369.7,263,113.5,256.3,365,163,6684.5,87.11,5.51,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53372,10959,NA,NA,NA,"Tepe, EJ","0.6.2009",10.14,-83.31,800,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",25.15,4.9,0.705,0.658,28.25,21.25,7,4324,532.6,197.6,29.1,411.8,224.8,65.7,346.1,365,186,7350.1,72.33,9.53,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53385,10960,NA,NA,NA,"Tepe, EJ","0.6.2009",9.472,-83.073,1600,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",19.75,6.6,0.729,0.889,23.95,14.85,9.1,3762,444.5,188.7,26.6,330.1,207.2,69.2,260.9,365,175,5373.9,90.52,6.9,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53390,10961,NA,NA,NA,"Tepe, EJ","0.6.2009",9.31,-83.51,1900,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","CRI","Costa Rica",2.25,"LocoGSE","Herpystichum","",21.15,7.8,0.718,0.47,27.05,16.25,10.8,5162,802.8,93.6,56,688.2,309,-23.1,711.3,365,121,5876.2,93.94,6.2,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
106941,10962,NA,NA,NA,"Tepe, EJ","0.0.2009",-0.5845,-79.0653,1725,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",16.15,4.5,0.795,0.391,19.05,13.45,5.6,4222,701.1,118.4,61.2,609.4,269.6,28.5,580.8,365,210,4062.9,96.19,2.5,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
23775,10963,NA,NA,NA,"Tepe, EJ","0.0.2008",-4.096111,-79.945833,2250,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",12.85,8.4,0.775,0.182,18.85,8.05000000000004,10.8,1191,330.6,6.3,107.5,212.1,-9,-103.8,316,311,-448,2871.3,79.1,14.43,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
23966,10964,NA,NA,NA,NA,"0.0.0",-0.816667,-77.583333,1060,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",20.65,6.7,0.806,0.582,24.65,16.35,8.3,6629,660.9,452.5,12.2,555,436.3,324.5,230.5,365,171,5720.2,80.46,4.29,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
24717,10965,NA,NA,NA,"Knapp, S","0.0.0",0.816667,-78.2,1700,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",16.95,6.1,0.908,0.21,20.35,13.65,6.7,4983,577.2,237.4,22,481.1,311.9,136.9,344.2,365,234,4346.3,97.19,2.79,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
44735,10966,NA,NA,NA,"Tepe, EJ","2.8.2009",-0.598611,-77.889444,2200,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",15.05,7.4,0.803,0.573,19.25,10.05,9.2,4695,475.1,257.4,17,348.1,267.6,135.7,212.4,365,238,3661,94.27,1.54,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
49,10967,NA,NA,NA,"CerÃ³n, CE","0.0.1994",-0.083333,-78.716667,0,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",15.35,5.3,0.872,0.25,18.45,12.35,6.1,3468,495.4,103,44.9,412.4,209.5,17.1,395.3,365,250,3792.7,98.27,1.59,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53269,10968,NA,NA,NA,"Tepe, EJ","17.1.2009",-0.102778,-77.589722,1600,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",19.75,7.4,0.783,0.698,24.05,14.65,9.4,2712,284.6,165.4,16.8,176.8,114,43.3,133.5,365,210,5379.2,90.35,2.83,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53312,10969,NA,NA,NA,"Tepe, EJ","2.8.2009",0.17,-78.13,2000,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",8.65000000000004,8.4,0.816,0.367,13.85,3.55000000000004,10.3,1472,202.8,34.3,43,111.8,28.6,-67.9,179.7,365,66,1325.5,89.33,6.39,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53315,10970,NA,NA,NA,"Tepe, EJ","0.6.2009",-0.26906,-78.831979,1800,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",16.15,5.2,0.844,0.293,19.15,13.05,6.1,3725,560.2,114.4,50.6,471.2,232.9,36.8,434.4,365,263,4084.6,98.02,1.75,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53323,10971,NA,NA,NA,"Tepe, EJ","0.6.2009",-0.12,-78.48,1800,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",12.35,7.3,0.791,0.269,17.75,8.55000000000004,9.2,1671,236.2,33.1,44,133.1,29.6,-80.7,213.8,365,15,2665,82.66,4.89,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53325,10972,NA,NA,NA,"Tepe, EJ","0.6.2009",-0.12,-77.39,1800,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",21.85,7.5,0.777,0.704,26.45,16.75,9.7,2748,306.6,167.4,19.9,196.7,112.4,47.4,149.3,365,162,6151.9,83.82,4.78,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53350,10973,NA,NA,NA,"Nee, M","0.0.2004",-0.3222,-78.5859,2349,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",8.85000000000004,6.8,0.831,0.294,13.55,5.35000000000004,8.2,2569,374.3,60.8,45,266,112.5,-43.1,309.1,365,199,1405.8,89.61,4.46,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53436,10974,NA,NA,NA,"Tepe, EJ","0.6.2009",0.51,-78.29,850,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",10.25,8.2,0.812,0.243,15.85,5.75000000000004,10.1,2052,266.9,52.9,41.2,160,60.7,-66.6,226.6,365,154,1913.6,88.81,3.24,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
57,10975,NA,NA,NA,"CerÃ³n, CE","0.0.1994",-0.95,-78.55,3000,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","ECU","Ecuador",2.25,"LocoGSE","Herpystichum","",10.35,8,0.82,0.542,14.95,5.25000000000004,9.7,1144,138.9,44.1,29.9,30.9,-10.9,-67.5,98.4,365,-191,1948.7,90.23,2.77,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
139564,10976,NA,NA,NA,"Knapp, S","0.11.2018",8.55,-81.8,1400,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","PAN","Panama",2.25,"LocoGSE","Herpystichum","",17.65,5.7,0.747,0.617,21.65,14.05,7.6,5544,746.4,120.3,49.4,635,347.1,-2.2,637.2,365,233,4621.5,95.75,2.74,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
14818,10977,NA,NA,NA,"Knapp, S","0.0.2005",9.0842,-82.74555,2000,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","PAN","Panama",2.25,"LocoGSE","Herpystichum","",14.35,5.9,0.729,0.751,18.25,10.15,8.1,4563,564.6,170.6,35.2,448.2,261.1,53.6,394.6,365,214,3411.5,95.39,3.61,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
41001,10978,NA,NA,NA,"Knapp, S","0.0.2007",9.03966,-82.43931,1525,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","PAN","Panama",2.25,"LocoGSE","Herpystichum","",23.75,5.2,0.727,0.719,27.15,20.05,7.1,3070,396.4,116.2,35.1,273.3,130.5,-11.6,284.9,365,140,6830.3,90.91,2.54,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53351,10979,NA,NA,NA,"Tepe, EJ","0.6.2009",8.45,-82.150002,800,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","PAN","Panama",2.25,"LocoGSE","Herpystichum","",25.35,7,0.677,0.734,32.15,21.75,10.4,4107,712.6,30.3,69.3,582,209.4,-98.6,680.7,365,-35,7423.4,79.23,23.52,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
8038,10980,NA,NA,NA,"Hampshire, RJ","0.0.1985",8.716667,-82.233333,1300,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","PAN","Panama",2.25,"LocoGSE","Herpystichum","",19.35,6.7,0.715,0.622,24.45,15.15,9.3,4149,649.4,82,55.9,539.6,229.1,-38,577.6,365,140,5235.8,93.76,2.8,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
53427,10981,NA,NA,NA,"Tepe, EJ","0.6.2009",-3.827747,-77.731318,200,"evolvulifolium","evolvulifolium","nongeophyte",NA,24,"Potato","PER","Peru",2.25,"LocoGSE","Herpystichum","",25.75,6.8,0.784,0.665,29.75,21.05,8.7,2627,276.4,183.7,12.4,161,95.4,62.2,98.8,365,147,7581.7,73.66,6.79,1.125,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,42
